sentenceId,raw_text,aspectTerms
1511,David F. Sandberg's return to the horror genre is a gory and briskly paced time-loop survival horror.,"[{'term': 'David F. Sandberg', 'polarity': 'neutral'}, {'term': 'horror genre', 'polarity': 'neutral'}, {'term': 'time-loop', 'polarity': 'neutral'}, {'term': 'survival horror', 'polarity': 'positive'}]"
1856,"Somewhere, somehow, a writer dusted off a forgotten script, slapped the name of a beloved video game onto it like a cheap sticker, and called it a day. The result? A movie so bafflingly bad, it feels like a parody but without any of the wit or self-awareness that would make it fun. The characters are an exercise in patience. Every line they deliver sounds like it was written by someone who thinks “character development” means “give them a bad outfit and a single personality trait.” Their decisions are so mind-numbingly stupid, you start rooting for anything to just take them out and end the suffering. Bottom line: this movie doesn’t just fail to live up to its predecessor, it actively insults it. If you’re a fan of the game, spare yourself the heartbreak. This isn’t a love letter to the source material. It’s a ransom note.","[{'term': 'writer', 'polarity': 'neutral'}, {'term': 'script', 'polarity': 'negative'}, {'term': 'video game', 'polarity': 'neutral'}, {'term': 'sticker', 'polarity': 'negative'}, {'term': 'day', 'polarity': 'neutral'}, {'term': 'movie', 'polarity': 'negative'}, {'term': 'parody', 'polarity': 'negative'}, {'term': 'wit', 'polarity': 'negative'}, {'term': 'self-awareness', 'polarity': 'negative'}, {'term': 'characters', 'polarity': 'negative'}, {'term': 'line', 'polarity': 'negative'}, {'term': 'character development', 'polarity': 'negative'}, {'term': 'outfit', 'polarity': 'negative'}, {'term': 'personality trait', 'polarity': 'negative'}, {'term': 'decisions', 'polarity': 'negative'}, {'term': 'suffering', 'polarity': 'negative'}, {'term': 'Bottom line', 'polarity': 'neutral'}, {'term': 'predecessor', 'polarity': 'neutral'}, {'term': 'fan', 'polarity': 'neutral'}, {'term': 'game', 'polarity': 'neutral'}, {'term': 'heartbreak', 'polarity': 'negative'}, {'term': 'love letter', 'polarity': 'negative'}, {'term': 'source material', 'polarity': 'neutral'}, {'term': 'ransom note', 'polarity': 'negative'}]"
1806,The movie had references to the PS4 game but other than that everything was different the gore and jump scares weren't bad though. If you are going to go watch the movie don't go in expecting it be exactly like the game cause it won't be.,"[{'term': 'movie', 'polarity': 'neutral'}, {'term': 'references', 'polarity': 'neutral'}, {'term': 'PS4 game', 'polarity': 'neutral'}, {'term': 'gore', 'polarity': 'positive'}, {'term': 'jump scares', 'polarity': 'positive'}, {'term': 'game', 'polarity': 'neutral'}]"
1139,It’s fun and rowdy and suitably lurid.,[]
566,"Seven Veils might be one of the definitive statements on the how and, more intriguingly, the why of directing.","[{'term': 'Seven Veils', 'polarity': 'positive'}, {'term': 'directing', 'polarity': 'positive'}]"
1423,Great horror film. Hailee was amazing.,"[{'term': 'horror film', 'polarity': 'positive'}, {'term': 'Hailee', 'polarity': 'positive'}]"
1029,Wowowowowow what an amazing movie. In my mind I don’t think they make movies like this anymore and it was beyond refreshing to see. What a well executed idea of a movie.,"[{'term': 'movie', 'polarity': 'positive'}, {'term': 'movies', 'polarity': 'positive'}, {'term': 'idea', 'polarity': 'positive'}]"
1034,Loved all four parts of the movie!,"[{'term': 'movie', 'polarity': 'positive'}, {'term': 'parts', 'polarity': 'positive'}]"
1421,"The first half was pretty good, (alluded to towards the end) Has some good acting, music, scenes and I liked the allegories between Southern life, Black culture, religion and the Blues. Did not like how often the N word was used and that the 2nd half was basically a rehash 2nd half of ""From Dusk Till Dawn"" (Without Salma Hayek, George Clooney and Quentin Tarantino et al.) With what seemed to me un necessary schtick gore.","[{'term': 'half', 'polarity': 'positive'}, {'term': 'acting', 'polarity': 'positive'}, {'term': 'music', 'polarity': 'positive'}, {'term': 'scenes', 'polarity': 'positive'}, {'term': 'allegories', 'polarity': 'positive'}, {'term': 'Southern life', 'polarity': 'positive'}, {'term': 'Black culture', 'polarity': 'positive'}, {'term': 'religion', 'polarity': 'positive'}, {'term': 'Blues', 'polarity': 'positive'}, {'term': 'N word', 'polarity': 'negative'}, {'term': '2nd half', 'polarity': 'negative'}, {'term': 'From Dusk Till Dawn', 'polarity': 'neutral'}, {'term': 'Salma Hayek', 'polarity': 'neutral'}, {'term': 'George Clooney', 'polarity': 'neutral'}, {'term': 'Quentin Tarantino', 'polarity': 'neutral'}, {'term': 'gore', 'polarity': 'negative'}]"
1906,Soild movie never played the game but pretty good,"[{'term': 'movie', 'polarity': 'positive'}, {'term': 'game', 'polarity': 'neutral'}]"
1596,"A solid horror flick that is equally scary, gory and entertaining – what more can a diehard horror fan ask for?","[{'term': 'horror flick', 'polarity': 'positive'}, {'term': 'horror fan', 'polarity': 'neutral'}]"
1114,"This film doesn’t hurry; it simmers. It leans into the atmosphere, into the silence. I don’t think it would be an exaggeration to say that Sinners is the best movie of 2025 so far.","[{'term': 'film', 'polarity': 'positive'}, {'term': 'atmosphere', 'polarity': 'positive'}, {'term': 'silence', 'polarity': 'positive'}, {'term': 'Sinners', 'polarity': 'positive'}, {'term': 'movie', 'polarity': 'positive'}]"
206,"A sleek, modestly scaled entertainment about families, secrets and obligations, it features fine performances and some picture-postcard Burgundian locations.","[{'term': 'entertainment', 'polarity': 'positive'}, {'term': 'families', 'polarity': 'neutral'}, {'term': 'secrets', 'polarity': 'neutral'}, {'term': 'obligations', 'polarity': 'neutral'}, {'term': 'performances', 'polarity': 'positive'}, {'term': 'locations', 'polarity': 'positive'}]"
35,"An overt critique of current American society, with a Trump-like dim-witted politician, Kenneth Marshall (Mark Ruffalo) heading to a distant planet as the religious and political leader of a new, 'pure' society, with his fanatical followers in tow.","[{'term': 'American society', 'polarity': 'negative'}, {'term': 'politician', 'polarity': 'negative'}, {'term': 'Kenneth Marshall', 'polarity': 'negative'}, {'term': 'Mark Ruffalo', 'polarity': 'negative'}, {'term': 'planet', 'polarity': 'neutral'}, {'term': 'leader', 'polarity': 'negative'}, {'term': 'society', 'polarity': 'negative'}, {'term': 'followers', 'polarity': 'negative'}]"
776,"I felt that the drama could give us more, and that the excellent actor Susan Chardy herself could also have been allowed to give us more, but the film has an intelligence and a purposeful address to the audience.","[{'term': 'drama', 'polarity': 'neutral'}, {'term': 'Susan Chardy', 'polarity': 'positive'}, {'term': 'film', 'polarity': 'positive'}, {'term': 'intelligence', 'polarity': 'positive'}]"
509,"The parallel father-and-son storylines may feel a bit too tidy, but Nabulsi’s film is powered along by terrific performances and palpable fury.","[{'term': 'father-and-son storylines', 'polarity': 'neutral'}, {'term': 'film', 'polarity': 'positive'}, {'term': 'performances', 'polarity': 'positive'}, {'term': 'fury', 'polarity': 'positive'}]"
1462,"Amazing cast, story, music, everything. Great movie","[{'term': 'cast', 'polarity': 'positive'}, {'term': 'story', 'polarity': 'positive'}, {'term': 'music', 'polarity': 'positive'}, {'term': 'everything', 'polarity': 'positive'}, {'term': 'movie', 'polarity': 'positive'}]"
1489,"Loved the setting and atmosphere, very cool original movie","[{'term': 'setting', 'polarity': 'positive'}, {'term': 'atmosphere', 'polarity': 'positive'}, {'term': 'movie', 'polarity': 'positive'}]"
1982,Very entertaining slasher,"[{'term': 'slasher', 'polarity': 'positive'}]"
1400,You will want to see it again once it ends . Movies like this one don’t come around too often. A True Cinematic Masterpiece . Kudos !  💯🔥,"[{'term': 'Movies', 'polarity': 'positive'}, {'term': 'Masterpiece', 'polarity': 'positive'}]"
92,Robert Pattinson leads a powerful and hilarious sci-fi satire.,"[{'term': 'Robert Pattinson', 'polarity': 'positive'}, {'term': 'sci-fi satire', 'polarity': 'positive'}]"
1373,"Part-Southern gothic nightmare, part-rock ‘n’ roll opera, Sinners is the rare film that possesses you body and soul.","[{'term': 'nightmare', 'polarity': 'positive'}, {'term': 'opera', 'polarity': 'positive'}, {'term': 'Sinners', 'polarity': 'positive'}, {'term': 'film', 'polarity': 'positive'}, {'term': 'body', 'polarity': 'positive'}, {'term': 'soul', 'polarity': 'positive'}]"
900,"Freaky Tales is a (sometimes very) fun ode to a specific time and place. When it revels in its genre influences, there are some legitimate stand out moments.","[{'term': 'Freaky Tales', 'polarity': 'positive'}, {'term': 'fun', 'polarity': 'positive'}, {'term': 'time and place', 'polarity': 'positive'}, {'term': 'genre influences', 'polarity': 'positive'}, {'term': 'moments', 'polarity': 'positive'}]"
565,"“The Amateur” is a Spy Thriller with an extremely promising setup, following a CIA Desk Agent named Charlie, grieving his wife after her murder, turning vigilante to hunt down her killers. This premise is enough to bring audiences into theaters, however, the writers of this movie miss crucial steps in the early parts of the story, thus failing to properly earn the audience’s sympathy for Charlie’s wife as well as thirst for his revenge. While the rest of the plot is solid and entertaining, in hindsight, “The Amateur” as a film on screen is yet another vigilante revenge story that could have soared, but chose to crawl.","[{'term': 'The Amateur', 'polarity': 'neutral'}, {'term': 'premise', 'polarity': 'positive'}, {'term': 'Charlie', 'polarity': 'neutral'}, {'term': 'story', 'polarity': 'negative'}, {'term': 'plot', 'polarity': 'positive'}, {'term': 'revenge story', 'polarity': 'neutral'}]"
1379,"Stylish, sexy, scary, and full of horror violence, Sinners is a wild feature with plenty on its mind, further showing what Coogler can accomplish at the height of his powers. However, I’m not even convinced that he’s reached the peak of his capabilities.","[{'term': 'Sinners', 'polarity': 'positive'}, {'term': 'feature', 'polarity': 'positive'}, {'term': 'mind', 'polarity': 'positive'}, {'term': 'Coogler', 'polarity': 'positive'}, {'term': 'powers', 'polarity': 'positive'}, {'term': 'peak', 'polarity': 'neutral'}, {'term': 'capabilities', 'polarity': 'positive'}]"
777,"The director rejects the ease of over-explanation and allure of an exclusively reverential tone. She reaches for honesty, and what she uncovers is at once disquieting and deeply absorbing.","[{'term': 'director', 'polarity': 'positive'}, {'term': 'tone', 'polarity': 'positive'}, {'term': 'honesty', 'polarity': 'positive'}, {'term': 'experience', 'polarity': 'positive'}]"
242,It's gripping and effective but doesn't have anything new to say.,"[{'term': 'Warfare', 'polarity': 'positive'}, {'term': 'message', 'polarity': 'neutral'}]"
14,Bong gives a subtle blueprint for resisting fascism and dominant class cultures: know which orders to disobey and follow your natural instincts.,"[{'term': 'Bong', 'polarity': 'neutral'}, {'term': 'fascism', 'polarity': 'negative'}, {'term': 'class cultures', 'polarity': 'negative'}, {'term': 'orders', 'polarity': 'neutral'}, {'term': 'natural instincts', 'polarity': 'neutral'}]"
316,"It’s imperfect, but it might be what we need at this exact moment in time.","[{'term': 'moment in time', 'polarity': 'positive'}]"
601,Both Jackson-Cohen and Jones turn in compelling work as men on the run who are in a constant state of fight or flight but also determined to tell their Jewish communities still in ghettos what is happening,"[{'term': 'Jackson-Cohen', 'polarity': 'positive'}, {'term': 'Jones', 'polarity': 'positive'}, {'term': 'work', 'polarity': 'positive'}, {'term': 'characters', 'polarity': 'positive'}]"
388,"Mickey 17 works well as a black comedy, but when it shifts into more serious territory, it struggles and feels oddly quirky.","[{'term': 'Mickey 17', 'polarity': 'positive'}, {'term': 'black comedy', 'polarity': 'positive'}, {'term': 'territory', 'polarity': 'negative'}]"
1307,Ryan Coogler has a stunning film on his hands. He's one of the most unique and engaging filmmakers of our time.,"[{'term': 'Ryan Coogler', 'polarity': 'positive'}, {'term': 'film', 'polarity': 'positive'}, {'term': 'filmmakers', 'polarity': 'positive'}, {'term': 'time', 'polarity': 'positive'}]"
167,"The characters here are half-baked, archetypes meant to fit into this semi-supernatural mystery box without the cathartic release that defeating various hate-groups should have.","[{'term': 'characters', 'polarity': 'negative'}, {'term': 'mystery box', 'polarity': 'neutral'}, {'term': 'release', 'polarity': 'negative'}, {'term': 'hate-groups', 'polarity': 'neutral'}]"
